Genome ID,Collection Year,Isolation Country,Host Name,Host Common Name,Host Group,Country Code
1313_12837,2009,Thailand,Human,Human,Human,THA
1313_20700,2007,Israel,Human,Human,Human,ISR
1313_10743,2010,Thailand,Human,Human,Human,THA
1313_32361,2006,South Africa,Human,,,ZAF
1313_12858,2010,Thailand,Human,Human,Human,THA
1313_20037,1999,Hong Kong,Human,Human,Human,HKG
1313_9116,2012,USA,Human,Human,Human,USA
1313_23743,2011,Israel,Human,,,ISR
1313_25712,2010,South Africa,Human,,,ZAF
1313_27995,2010,Poland,Human,,,POL
1313_11895,2008,Thailand,Human,Human,Human,THA
1313_22059,2014,South Africa,Human,,,ZAF
1313_11992,2008,Thailand,Human,Human,Human,THA
1313_13841,2013,USA,Human,Human,Human,USA
1313_22559,2012,Malawi,Human,,,MWI
1313_20049,2011,Israel,Human,Human,Human,ISR
1313_12194,2009,Thailand,Human,Human,Human,THA
1313_6471,2004,USA,Human,Human,Human,USA
1313_12484,2008,Thailand,Human,Human,Human,THA
1313_24660,2007,Peru,Human,,,PER
1313_11290,2010,Thailand,Human,Human,Human,THA
1313_20355,2013,Israel,Human,Human,Human,ISR
1313_10957,2009,Thailand,Human,Human,Human,THA
1313_20288,2011,Israel,Human,Human,Human,ISR
1313_30608,2009,China,Human,,,CHN
1313_12471,2008,Thailand,Human,Human,Human,THA
1313_32715,2009,South Africa,Human,,,ZAF
1313_24985,2005,South Africa,Human,,,ZAF
1313_25205,2005,South Africa,Human,,,ZAF
1313_11799,2010,Thailand,Human,Human,Human,THA
1313_22615,2010,Malawi,Human,,,MWI
1313_6977,2010,USA,Human,Human,Human,USA
1313_25355,2012,USA,Human,,,USA
1313_20426,2007,Israel,Human,Human,Human,ISR
1313_12322,2009,Thailand,Human,Human,Human,THA
1313_25074,2005,South Africa,Human,,,ZAF
1313_25865,2008,South Africa,Human,,,ZAF
1313_32697,2009,South Africa,Human,,,ZAF
1313_24202,2005,Malawi,Human,,,MWI
1313_23889,2014,Israel,Human,,,ISR
1313_12039,2008,Thailand,Human,Human,Human,THA
1313_26056,2008,South Africa,Human,,,ZAF
1313_25302,2012,USA,Human,,,USA
1313_21054,2012,Israel,Human,Human,Human,ISR
1313_24312,2011,Togo,Human,,,TGO
1313_32427,2008,Peru,Human,,,PER
1313_24361,1999,USA,Human,,,USA
1313_22849,2000,Malawi,Human,,,MWI
1313_27060,2008,South Africa,Human,,,ZAF
1313_10676,2008,Thailand,Human,Human,Human,THA
1313_20190,2010,Israel,Human,Human,Human,ISR
1313_11423,2008,Thailand,Human,Human,Human,THA
1313_34375,2013,Poland,Human,,,POL
1313_12583,2008,Thailand,Human,Human,Human,THA
1313_5860,2007,USA,Human,Human,Human,USA
1313_11749,2010,Thailand,Human,Human,Human,THA
1313_24735,2007,Peru,Human,,,PER
1313_12481,2008,Thailand,Human,Human,Human,THA
1313_10754,2009,Thailand,Human,Human,Human,THA
1313_12956,2010,Thailand,Human,Human,Human,THA
1313_10970,2010,Thailand,Human,Human,Human,THA
1313_13013,2010,Thailand,Human,Human,Human,THA
1313_6415,2004,USA,Human,Human,Human,USA
1313_9995,2010,Thailand,Human,Human,Human,THA
1313_10140,2010,Thailand,Human,Human,Human,THA
1313_12000,2009,Thailand,Human,Human,Human,THA
1313_11875,2010,Thailand,Human,Human,Human,THA
1313_32606,2009,South Africa,Human,,,ZAF
1313_30681,2015,Russian Federation,Human,,,RUS
1313_12444,2008,Thailand,Human,Human,Human,THA
1313_20325,2013,Israel,Human,Human,Human,ISR
1313_5827,2001,USA,Human,Human,Human,USA
1313_10130,2009,Thailand,Human,Human,Human,THA
1313_20045,2011,Israel,Human,Human,Human,ISR
1313_31814,2008,Peru,Human,,,PER
1313_32774,2006,South Africa,Human,,,ZAF
1313_31822,2009,USA,Human,,,USA
1313_23877,2014,Israel,Human,,,ISR
1313_30443,2007,Gambia,Human,,,GMB
1313_26337,2012,Niger,Human,,,NER
1313_11288,2010,Thailand,Human,Human,Human,THA
1313_22946,2008,Peru,Human,,,PER
1313_25602,2006,South Africa,Human,,,ZAF
1313_25905,2008,South Africa,Human,,,ZAF
1313_24127,2011,China,Human,,,CHN
1313_25390,2012,USA,Human,,,USA
1313_31984,1999,USA,Human,,,USA
1313_23191,2010,China,Human,,,CHN
1313_24465,2007,Peru,Human,,,PER
1313_10030,2010,Thailand,Human,Human,Human,THA
1313_8901,2012,USA,Human,Human,Human,USA
1313_11672,2008,Thailand,Human,Human,Human,THA
1313_11336,2009,Thailand,Human,Human,Human,THA
1313_32345,2005,South Africa,Human,,,ZAF
1313_11264,2009,Thailand,Human,Human,Human,THA
1313_6744,2009,Thailand,Human,Human,Human,THA
1313_46915,2015,USA,Human,,,USA
1313_26431,2008,South Africa,Human,,,ZAF
1313_27073,2008,South Africa,Human,,,ZAF
1313_31264,2013,Israel,Human,,,ISR
1313_46966,2015,USA,Human,,,USA
1313_11692,2009,Thailand,Human,Human,Human,THA
1313_9310,2012,USA,Human,Human,Human,USA
1313_25110,2006,South Africa,Human,,,ZAF
1313_6084,2005,Iceland,Human,Human,Human,ISL
1313_11342,2009,Thailand,Human,Human,Human,THA
1313_13723,2009,Thailand,Human,Human,Human,THA
1313_23814,2013,Israel,Human,,,ISR
1313_31937,1999,USA,Human,,,USA
1313_32138,2009,Peru,Human,,,PER
1313_11720,2008,Thailand,Human,Human,Human,THA
1313_32725,2009,South Africa,Human,,,ZAF
1313_11843,2008,Thailand,Human,Human,Human,THA
1313_11253,2009,Thailand,Human,Human,Human,THA
1313_25551,2009,South Africa,Human,,,ZAF
1313_22667,2000,China,Human,,,CHN
1313_12572,2008,Thailand,Human,Human,Human,THA
1313_11367,2010,Thailand,Human,Human,Human,THA
1313_11326,2007,Thailand,Human,Human,Human,THA
1313_34277,2008,Poland,Human,,,POL
1313_5574,2003,Iceland,Human,Human,Human,ISL
1313_12476,2008,Thailand,Human,Human,Human,THA
1313_27123,2012,South Africa,Human,,,ZAF
1313_26062,2008,South Africa,Human,,,ZAF
1313_31299,2013,Israel,Human,,,ISR
1313_6580,2007,USA,Human,Human,Human,USA
1313_27479,2005,Malawi,Human,,,MWI
1313_20527,2009,Israel,Human,Human,Human,ISR
1313_20603,2009,Israel,Human,Human,Human,ISR
1313_8889,2008,USA,Human,Human,Human,USA
1313_6676,1998,Portugal,Human,Human,Human,PRT
1313_26094,2008,South Africa,Human,,,ZAF
1313_20235,2010,Israel,Human,Human,Human,ISR
1313_27686,2009,Malawi,Human,,,MWI
1313_11079,2010,Thailand,Human,Human,Human,THA
1313_23763,2010,Israel,Human,,,ISR
1313_11111,2009,Thailand,Human,Human,Human,THA
1313_12014,2008,Thailand,Human,Human,Human,THA
1313_12082,2008,Thailand,Human,Human,Human,THA
1313_23085,2007,Gambia,Human,,,GMB
1313_10289,2008,Thailand,Human,Human,Human,THA
1313_10461,2010,Thailand,Human,Human,Human,THA
1313_12516,2008,Thailand,Human,Human,Human,THA
1313_6950,2010,USA,Human,Human,Human,USA
1313_25147,2006,South Africa,Human,,,ZAF
1313_20524,2009,Israel,Human,Human,Human,ISR
1313_25850,2008,South Africa,Human,,,ZAF
1313_5659,2001,USA,Human,Human,Human,USA
1313_23856,2013,Israel,Human,,,ISR
1313_31525,2012,Israel,Human,,,ISR
1313_6608,2007,USA,Human,Human,Human,USA
1313_26524,2009,South Africa,Human,,,ZAF
1313_11421,2008,Thailand,Human,Human,Human,THA
1313_10152,2009,Thailand,Human,Human,Human,THA
1313_24589,2012,South Africa,Human,,,ZAF
1313_34307,2009,Poland,Human,,,POL
1313_25427,2007,South Africa,Human,,,ZAF
1313_11929,2009,Thailand,Human,Human,Human,THA
1313_20321,2013,Israel,Human,Human,Human,ISR
1313_12514,2008,Thailand,Human,Human,Human,THA
1313_10284,2008,Thailand,Human,Human,Human,THA
1313_26562,2010,South Africa,Human,,,ZAF
1313_9359,2009,USA,Human,Human,Human,USA
1313_10366,2009,Thailand,Human,Human,Human,THA
1313_12299,2009,Thailand,Human,Human,Human,THA
1313_26513,2009,South Africa,Human,,,ZAF
1313_6423,2007,USA,Human,Human,Human,USA
1313_10750,2008,Thailand,Human,Human,Human,THA
1313_22076,2014,South Africa,Human,,,ZAF
1313_23036,2008,Peru,Human,,,PER
1313_20055,1999,Hong Kong,Human,Human,Human,HKG
1313_20086,2012,Israel,Human,Human,Human,ISR
1313_12136,2009,Thailand,Human,Human,Human,THA
1313_22063,2014,South Africa,Human,,,ZAF
1313_31624,2015,China,Human,,,CHN
1313_10752,2008,Thailand,Human,Human,Human,THA
1313_23137,2015,Malawi,Human,,,MWI
1313_22537,2013,Malawi,Human,,,MWI
1313_23006,2007,Peru,Human,,,PER
1313_30139,2009,Qatar,Human,,,QAT
1313_32618,2007,South Africa,Human,,,ZAF
1313_11155,2009,Thailand,Human,Human,Human,THA
1313_33242,2007,South Africa,Human,,,ZAF
1313_9329,2012,USA,Human,Human,Human,USA
1313_24696,2001,Malawi,Human,,,MWI
1313_11413,2009,Thailand,Human,Human,Human,THA
1313_23883,2013,Israel,Human,,,ISR
1313_47130,2015,USA,Human,,,USA
1313_10484,2009,Thailand,Human,Human,Human,THA
1313_12450,2008,Thailand,Human,Human,Human,THA
1313_20050,1999,Hong Kong,Human,Human,Human,HKG
1313_25959,2010,Gambia,Human,,,GMB
1313_34343,2011,Poland,Human,,,POL
1313_12096,2009,Thailand,Human,Human,Human,THA
1313_34155,1998,USA,Human,,,USA
1313_46975,2015,USA,Human,,,USA
1313_30086,2015,Malawi,Human,,,MWI
1313_8230,2009,USA,Human,Human,Human,USA
1313_24989,2005,South Africa,Human,,,ZAF
1313_34303,2009,Poland,Human,,,POL
1313_31251,2012,Israel,Human,,,ISR
1313_25242,2008,Peru,Human,,,PER
1313_24749,2008,Peru,Human,,,PER
1313_17318,2010,Canada,Human,Human,Human,CAN
1313_12405,2008,Thailand,Human,Human,Human,THA
1313_24206,2004,Malawi,Human,,,MWI
1313_12977,2010,Thailand,Human,Human,Human,THA
1313_31993,1998,USA,Human,,,USA
1313_32667,2006,South Africa,Human,,,ZAF
1313_12035,2009,Thailand,Human,Human,Human,THA
1313_25426,2007,South Africa,Human,,,ZAF
1313_24782,2009,Peru,Human,,,PER
1313_10282,2009,Thailand,Human,Human,Human,THA
1313_5968,2007,USA,Human,Human,Human,USA
1313_20399,2013,Israel,Human,Human,Human,ISR
1313_26050,2006,South Africa,Human,,,ZAF
1313_20239,2010,Israel,Human,Human,Human,ISR
1313_32379,2006,South Africa,Human,,,ZAF
1313_20019,1997,Hong Kong,Human,Human,Human,HKG
1313_11697,2010,Thailand,Human,Human,Human,THA
1313_20141,2010,Hong Kong,Human,Human,Human,HKG
1313_22711,2000,China,Human,,,CHN
1313_33758,2008,South Africa,Human,,,ZAF
1313_12005,2008,Thailand,Human,Human,Human,THA
1313_22697,2000,China,Human,,,CHN
1313_26769,2005,USA,Human,,,USA
1313_12360,2008,Thailand,Human,Human,Human,THA
1313_11753,2009,Thailand,Human,Human,Human,THA
1313_8505,2009,USA,Human,Human,Human,USA
1313_12443,2008,Thailand,Human,Human,Human,THA
1313_12934,2010,Thailand,Human,Human,Human,THA
1313_10788,2008,Thailand,Human,Human,Human,THA
1313_33075,2008,South Africa,Human,,,ZAF
1313_10151,2009,Thailand,Human,Human,Human,THA
1313_6678,2001,Portugal,Human,Human,Human,PRT
1313_20200,2010,Israel,Human,Human,Human,ISR
1313_10885,2009,Thailand,Human,Human,Human,THA
1313_46691,2015,USA,Human,,,USA
1313_24856,2009,USA,Human,,,USA
1313_20557,2009,Israel,Human,Human,Human,ISR
1313_12562,2008,Thailand,Human,Human,Human,THA
1313_11259,2009,Thailand,Human,Human,Human,THA
1313_21061,2013,Israel,Human,Human,Human,ISR
1313_9334,2008,USA,Human,Human,Human,USA
1313_22974,2009,Peru,Human,,,PER
1313_46675,2015,USA,Human,,,USA
1313_12684,2008,Thailand,Human,Human,Human,THA
1313_32203,2012,South Africa,Human,,,ZAF
1313_22127,2014,South Africa,Human,,,ZAF
1313_10270,2009,Thailand,Human,Human,Human,THA
1313_24455,2011,Senegal,Human,,,SEN
1313_13859,2013,USA,Human,Human,Human,USA
1313_11754,2008,Thailand,Human,Human,Human,THA
1313_23023,2009,Peru,Human,,,PER
1313_20460,2008,Israel,Human,Human,Human,ISR
1313_11283,2008,Thailand,Human,Human,Human,THA
1313_10512,2010,Thailand,Human,Human,Human,THA
1313_34312,2009,Poland,Human,,,POL
1313_12582,2008,Thailand,Human,Human,Human,THA
1313_11661,2008,Thailand,Human,Human,Human,THA
1313_32955,2011,Gambia,Human,,,GMB
1313_24022,2012,Israel,Human,,,ISR
1313_6013,2007,USA,Human,Human,Human,USA
1313_8595,2009,USA,Human,Human,Human,USA
1313_25058,2005,South Africa,Human,,,ZAF
1313_10524,2009,Thailand,Human,Human,Human,THA
1313_23837,2014,Israel,Human,,,ISR
1313_25571,2009,South Africa,Human,,,ZAF
1313_23690,2010,Israel,Human,,,ISR
1313_8873,2009,USA,Human,Human,Human,USA
1313_33190,2010,Ghana,Human,,,GHA
1313_31137,2009,Israel,Human,,,ISR
1313_23990,2010,Israel,Human,,,ISR
1313_33292,2009,South Africa,Human,,,ZAF
1313_10853,2008,Thailand,Human,Human,Human,THA
1313_32065,2009,USA,Human,,,USA
1313_12431,2008,Thailand,Human,Human,Human,THA
1313_32481,2012,USA,Human,,,USA
1313_11388,2010,Thailand,Human,Human,Human,THA
1313_25891,2008,South Africa,Human,,,ZAF
1313_10530,2008,Thailand,Human,Human,Human,THA
1313_6099,2007,USA,Human,Human,Human,USA
1313_25539,2007,South Africa,Human,,,ZAF
1313_34234,2014,Slovenia,Human,,,SVN
1313_25505,2007,South Africa,Human,,,ZAF
1313_32786,2012,USA,Human,,,USA
1313_9177,2009,USA,Human,Human,Human,USA
1313_6960,2010,USA,Human,Human,Human,USA
1313_11115,2010,Thailand,Human,Human,Human,THA
1313_32890,2006,South Africa,Human,,,ZAF
1313_24746,2008,Peru,Human,,,PER
1313_32094,2007,Peru,Human,,,PER
1313_25868,2008,South Africa,Human,,,ZAF
1313_31284,2014,Israel,Human,,,ISR
1313_34275,2007,Poland,Human,,,POL
1313_32592,2007,South Africa,Human,,,ZAF
1313_30226,1996,China,Human,,,CHN
1313_10522,2009,Thailand,Human,Human,Human,THA
1313_30884,2012,Brazil,Human,,,BRA
1313_12105,2009,Thailand,Human,Human,Human,THA
1313_33739,2008,South Africa,Human,,,ZAF
1313_30026,2002,Malawi,Human,,,MWI
1313_10379,2010,Thailand,Human,Human,Human,THA
1313_27481,2010,Malawi,Human,,,MWI
1313_32346,2005,South Africa,Human,,,ZAF
1313_12391,2008,Thailand,Human,Human,Human,THA
1313_31880,2009,USA,Human,,,USA
1313_33015,2009,South Africa,Human,,,ZAF
1313_11477,2009,Thailand,Human,Human,Human,THA
1313_11475,2009,Thailand,Human,Human,Human,THA
1313_47145,2015,USA,Human,,,USA
1313_34287,2008,Poland,Human,,,POL
1313_10681,2008,Thailand,Human,Human,Human,THA
1313_23353,2013,Russian Federation,Human,,,RUS
1313_33261,2007,South Africa,Human,,,ZAF
1313_34304,2009,Poland,Human,,,POL
1313_11548,2008,Thailand,Human,Human,Human,THA
1313_24458,2008,Peru,Human,,,PER
1313_33771,2008,South Africa,Human,,,ZAF
1313_8964,2009,USA,Human,Human,Human,USA
1313_11782,2010,Thailand,Human,Human,Human,THA
1313_12024,2009,Thailand,Human,Human,Human,THA
1313_20342,2013,Israel,Human,Human,Human,ISR
1313_30198,2000,China,Human,,,CHN
1313_23684,2010,Israel,Human,,,ISR
1313_11663,2010,Thailand,Human,Human,Human,THA
1313_25778,2007,South Africa,Human,,,ZAF
1313_11705,2009,Thailand,Human,Human,Human,THA
1313_25104,2005,South Africa,Human,,,ZAF
1313_25925,2013,Gambia,Human,,,GMB
1313_20315,2013,Israel,Human,Human,Human,ISR
1313_20468,2008,Israel,Human,Human,Human,ISR
1313_11636,2010,Thailand,Human,Human,Human,THA
1313_32469,2005,South Africa,Human,,,ZAF
1313_10440,2008,Thailand,Human,Human,Human,THA
1313_10443,2008,Thailand,Human,Human,Human,THA
1313_22533,2013,Malawi,Human,,,MWI
1313_32543,2007,South Africa,Human,,,ZAF
1313_13029,2010,Thailand,Human,Human,Human,THA
1313_10320,2008,Thailand,Human,Human,Human,THA
1313_12953,2010,Thailand,Human,Human,Human,THA
1313_13066,2008,Thailand,Human,Human,Human,THA
1313_10653,2009,Thailand,Human,Human,Human,THA
1313_12144,2009,Thailand,Human,Human,Human,THA
1313_10687,2009,Thailand,Human,Human,Human,THA
1313_11488,2008,Thailand,Human,Human,Human,THA
1313_10124,2009,Thailand,Human,Human,Human,THA
1313_26973,2009,Mozambique,Human,,,MOZ
1313_10051,2008,Thailand,Human,Human,Human,THA
1313_33029,2008,South Africa,Human,,,ZAF
1313_24124,2012,China,Human,,,CHN
1313_27761,1999,Gambia,Human,,,GMB
1313_21568,2007,South Africa,Human,,,ZAF
1313_6072,1995,Germany,Human,Human,Human,DEU
1313_22531,2005,Malawi,Human,,,MWI
1313_23155,1999,China,Human,,,CHN
1313_6007,1998,Iceland,Human,Human,Human,ISL
1313_25506,2007,South Africa,Human,,,ZAF
1313_12434,2008,Thailand,Human,Human,Human,THA
1313_12123,2009,Thailand,Human,Human,Human,THA
1313_24411,2007,Peru,Human,,,PER
1313_6709,2005,China,Human,Human,Human,CHN
1313_25436,2006,South Africa,Human,,,ZAF
1313_46867,2015,USA,Human,,,USA
1313_6543,2001,USA,Human,Human,Human,USA
1313_30829,2009,Brazil,Human,,,BRA
1313_30213,1998,China,Human,,,CHN
1313_46757,2015,USA,Human,,,USA
1313_32878,2008,South Africa,Human,,,ZAF
1313_46910,2015,USA,Human,,,USA
1313_22970,2009,Peru,Human,,,PER
1313_30009,2005,Malawi,Human,,,MWI
1313_5793,2008,Thailand,Human,Human,Human,THA
1313_8945,2009,USA,Human,Human,Human,USA
1313_5496,2004,USA,Human,Human,Human,USA
1313_34271,2007,Poland,Human,,,POL
1313_6712,2003,Iceland,Human,Human,Human,ISL
1313_11578,2008,Thailand,Human,Human,Human,THA
1313_11481,2008,Thailand,Human,Human,Human,THA
1313_25261,2008,Peru,Human,,,PER
1313_32488,2012,USA,Human,,,USA
1313_32343,2005,South Africa,Human,,,ZAF
1313_11425,2009,Thailand,Human,Human,Human,THA
1313_10981,2010,Thailand,Human,Human,Human,THA
1313_20620,2009,Israel,Human,Human,Human,ISR
1313_33065,2008,South Africa,Human,,,ZAF
1313_25538,2007,South Africa,Human,,,ZAF
1313_28618,2005,Gambia,Human,,,GMB
1313_25902,2008,South Africa,Human,,,ZAF
1313_22683,2000,China,Human,,,CHN
1313_32722,2010,South Africa,Human,,,ZAF
1313_12537,2008,Thailand,Human,Human,Human,THA
1313_32748,2010,South Africa,Human,,,ZAF
1313_11176,2010,Thailand,Human,Human,Human,THA
1313_12318,2008,Thailand,Human,Human,Human,THA
1313_32896,2010,Gambia,Human,,,GMB
1313_23424,2008,Brazil,Human,,,BRA
1313_30035,2013,Malawi,Human,,,MWI
1313_22748,2000,China,Human,,,CHN
1313_32913,2012,Gambia,Human,,,GMB
1313_30464,2015,Malawi,Human,,,MWI
1313_10160,2009,Thailand,Human,Human,Human,THA
1313_24196,2010,Malawi,Human,,,MWI
1313_20059,1998,Hong Kong,Human,Human,Human,HKG
1313_6409,2009,Thailand,Human,Human,Human,THA
1313_25021,2005,South Africa,Human,,,ZAF
1313_21172,2013,Israel,Human,Human,Human,ISR
1313_6953,2010,USA,Human,Human,Human,USA
1313_25468,2007,South Africa,Human,,,ZAF
1313_30521,1999,China,Human,,,CHN
1313_30524,2000,China,Human,,,CHN
1313_5864,2005,Germany,Human,Human,Human,DEU
1313_13031,2010,Thailand,Human,Human,Human,THA
1313_10428,2010,Thailand,Human,Human,Human,THA
1313_10710,2009,Thailand,Human,Human,Human,THA
1313_6203,2009,Thailand,Human,Human,Human,THA
1313_33374,2008,South Africa,Human,,,ZAF
1313_8860,2012,Georgia,Human,Human,Human,GEO
1313_32109,2007,Peru,Human,,,PER
1313_12461,2008,Thailand,Human,Human,Human,THA
760744_3,1994,USA,Human,Human,Human,USA
1313_11644,2008,Thailand,Human,Human,Human,THA
1313_11580,2009,Thailand,Human,Human,Human,THA
1313_23160,1995,China,Human,,,CHN
1313_30332,2008,Peru,Human,,,PER
1313_32877,2008,South Africa,Human,,,ZAF
1313_12453,2008,Thailand,Human,Human,Human,THA
1313_10473,2009,Thailand,Human,Human,Human,THA
1313_11927,2010,Thailand,Human,Human,Human,THA
1313_10448,2009,Thailand,Human,Human,Human,THA
1313_11154,2010,Thailand,Human,Human,Human,THA
1313_6358,2007,USA,Human,Human,Human,USA
1313_32632,2009,South Africa,Human,,,ZAF
1313_34002,2004,Malawi,Human,,,MWI
1313_32642,2009,South Africa,Human,,,ZAF
1313_32903,2012,Gambia,Human,,,GMB
1313_11671,2008,Thailand,Human,Human,Human,THA
1313_5810,2009,Germany,Human,Human,Human,DEU
1313_25513,2007,South Africa,Human,,,ZAF
1313_31867,2009,Peru,Human,,,PER
1313_23062,2009,USA,Human,,,USA
1313_10855,2010,Thailand,Human,Human,Human,THA
1313_10215,2009,Thailand,Human,Human,Human,THA
1313_6588,2007,USA,Human,Human,Human,USA
1313_20652,2010,Israel,Human,Human,Human,ISR
1313_30170,2000,China,Human,,,CHN
1313_31472,2011,Israel,Human,,,ISR
